1391221713 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1391222637 0 0 0 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1391222736 0 0 0 0 35 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1391972410 0 0 0 0 48 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1391978202 0 0 0 0 48 0 0 0 0 0 0 0 0 0 213 0 0 0 0 0
1391978421 0 0 0 0 48 0 0 0 0 0 0 0 0 0 218 0 0 0 0 0
1392006485 0 0 0 0 48 0 0 0 0 0 0 0 0 0 301 0 0 0 0 0
1392131632 0 0 0 0 48 0 0 0 0 0 0 0 0 0 352 0 0 0 0 0
1392133162 0 0 0 0 48 0 0 0 0 0 0 0 0 0 412 0 0 0 0 0
1392133365 0 0 0 0 48 0 0 0 0 0 0 0 0 0 454 0 0 0 0 0
1392133476 0 0 0 0 48 0 0 0 0 0 0 0 0 0 458 0 0 0 0 0
1392133621 0 0 0 0 48 0 0 0 0 0 0 0 0 0 460 0 0 0 0 0
1392133737 0 0 0 0 48 0 0 0 0 0 0 0 0 0 468 0 0 0 0 0
1392173134 0 0 0 0 48 0 0 0 0 0 0 0 0 0 732 0 0 0 0 0
1392268666 0 0 0 0 195 0 0 0 0 0 0 0 0 0 732 0 0 0 0 0
1392339526 0 0 0 0 195 0 0 0 0 0 0 0 0 0 779 0 0 0 0 0
1392339581 0 0 0 0 195 0 0 0 0 0 0 0 0 0 781 0 0 0 0 0
1392340019 0 0 0 0 195 0 0 0 0 0 0 0 0 0 783 0 0 0 0 0
1392340559 0 0 0 0 195 28 0 0 0 0 0 0 0 0 783 0 0 0 0 0
1392340651 0 0 0 0 195 28 0 0 0 0 0 0 0 0 783 0 0 0 0 0
1392340855 0 0 0 0 195 41 0 0 0 0 0 0 0 0 783 0 0 0 0 0
1392341652 0 0 0 0 195 42 0 0 0 0 0 0 0 0 783 0 0 0 0 0
1392342224 0 0 0 0 195 71 0 0 0 0 0 0 0 0 783 0 0 0 0 0
1392618186 0 190 0 0 195 71 0 0 0 0 0 0 0 0 783 0 0 0 0 0
1392618626 0 191 0 0 195 71 0 0 0 0 0 0 0 0 783 0 0 0 0 0
1392667588 0 5559 0 0 195 71 0 0 0 0 0 0 0 0 783 0 0 0 0 0
1392668172 0 5559 0 0 195 71 0 0 0 0 0 0 0 0 783 0 0 0 0 0
1392668263 0 5559 0 0 195 71 0 0 0 0 0 0 0 0 783 0 0 0 0 0
1392676880 0 5559 0 0 195 71 0 0 0 0 0 0 0 0 783 0 0 0 0 0
1392676974 0 5559 0 0 195 71 0 0 0 0 0 0 0 0 783 0 0 0 0 0
1392686025 0 5559 0 0 210 71 0 0 0 0 0 0 0 0 783 0 0 0 0 0
1392686324 0 5559 0 0 210 71 0 0 0 0 0 0 0 0 783 0 0 0 0 0
1392689529 0 5559 0 0 6379 71 0 0 0 0 0 0 0 0 783 0 0 0 0 0
1392689583 0 5559 0 0 6379 71 0 0 0 0 0 0 0 0 783 0 0 0 0 0
1392768850 0 5559 0 0 6379 71 0 0 0 0 0 0 0 0 783 0 0 0 0 0
1392776291 0 5559 0 0 6384 71 0 0 0 0 0 0 0 0 783 0 0 0 0 0
1392948523 0 5559 0 0 6384 174 0 0 0 0 0 0 0 0 783 0 0 0 0 0
1392953751 0 5559 0 0 6384 332 0 0 0 0 0 0 0 0 783 0 0 0 0 0
1392959894 0 5559 0 0 6384 514 0 0 0 0 0 0 0 0 783 0 0 0 0 0
1392960955 0 5559 0 0 6384 531 0 0 0 0 0 0 0 0 783 0 0 0 0 0
1393007351 0 5559 0 0 6384 644 0 0 0 0 0 0 0 0 783 0 0 0 0 0
1393016710 0 5559 0 0 6384 644 0 0 0 0 0 0 0 0 783 0 0 0 0 0
1393179858 0 5559 0 0 6388 644 0 0 0 0 0 0 0 0 783 0 0 0 0 0
1393179959 0 5559 0 0 6388 644 0 202 0 0 0 0 0 0 783 0 0 0 0 0
1393184473 0 5559 0 0 6388 729 0 202 0 0 0 0 0 0 783 0 0 0 0 0
1393185063 0 5559 0 0 6388 744 0 202 0 0 0 0 0 0 783 0 0 0 0 0
1393186004 0 5559 0 0 6388 744 0 202 0 0 0 0 0 0 783 0 0 0 0 0
1393186041 0 5559 0 0 6388 744 0 215 0 0 0 0 0 0 783 0 0 0 0 0
1393187264 0 5606 0 0 6473 1191 0 215 0 0 0 0 0 0 783 0 0 0 0 0
1393187383 0 5606 0 0 6473 1191 0 215 0 0 0 0 0 0 783 0 0 0 0 0
1393188263 0 5606 0 0 6473 1197 0 215 0 0 0 0 0 0 783 0 0 0 0 0
1393189859 0 5606 0 0 6473 1272 0 215 0 0 0 0 0 0 783 0 0 0 0 0
1393191880 0 5606 0 0 6519 1272 0 215 0 0 0 0 0 0 783 0 0 0 0 0
1393222116 0 5606 0 0 6576 1272 0 215 0 0 0 0 0 0 783 0 0 0 0 0
1393282694 0 5606 0 0 6576 1272 0 215 0 0 0 0 0 0 783 0 0 0 0 0
1393282703 0 5606 0 0 6576 1272 0 215 0 0 0 0 0 0 783 0 0 0 0 0
1393282898 0 5606 0 0 6576 1272 0 215 0 0 0 0 0 0 783 0 0 0 0 0
1393283083 0 5606 0 0 6576 1272 0 215 0 0 0 0 0 0 783 0 0 0 0 0
1393283361 0 5606 0 0 6576 1272 0 220 0 0 0 0 0 0 783 0 0 0 0 0
1393283476 0 5606 0 0 6576 1272 0 229 0 0 0 0 0 0 783 0 0 0 0 0
1393299181 0 5606 0 0 6576 1272 0 527 0 0 0 0 0 0 783 0 0 0 0 0
1393299945 0 5606 0 0 6581 1272 0 527 0 0 0 0 0 0 783 0 0 0 0 0
1393300074 0 5606 0 0 6581 1272 0 527 0 0 0 0 0 0 783 0 0 0 0 0
1393300304 0 5606 0 0 6586 1272 0 527 0 0 0 0 0 0 783 0 0 0 0 0
1393300345 0 5606 0 0 6586 1272 0 527 0 0 0 0 0 0 783 0 0 0 0 0
1393304534 0 5606 0 0 6586 1272 0 571 0 0 0 0 0 0 783 0 0 0 0 0
1393359430 0 5643 0 0 6586 1272 0 571 0 0 0 0 0 0 783 0 0 0 0 0
1393364015 0 5643 0 0 6586 1272 0 655 0 0 0 0 0 0 783 0 0 0 0 0
1393364067 0 5643 0 0 6586 1272 0 655 0 0 0 0 0 0 783 0 0 0 0 0
1393379938 0 5643 0 0 6586 1272 0 744 0 0 0 0 0 0 783 0 0 0 0 0
1393554122 0 5643 0 0 6586 1272 0 744 0 0 0 0 0 0 783 0 0 0 0 0
1393558415 0 5643 0 0 6586 1287 0 744 0 0 0 0 0 0 783 0 0 0 0 0
1393559114 0 5643 0 0 6586 1313 0 744 0 0 0 0 0 0 783 0 0 0 0 0
1393603064 0 5643 0 0 6586 1313 0 744 0 0 0 0 0 0 783 0 0 0 0 0
1393604982 0 5643 0 0 6586 1313 0 745 0 0 0 0 0 0 783 0 0 0 0 0
1393782634 0 5643 0 0 6601 1313 0 745 0 0 0 0 0 0 783 0 0 0 0 0
1393782683 0 5643 0 0 6601 1313 0 745 0 0 0 0 0 0 783 0 0 0 0 0
1393782717 0 5643 0 0 6601 1313 0 745 0 0 0 0 0 0 783 0 0 0 0 0
1393782765 0 5643 0 0 6601 1313 0 818 0 0 0 0 0 0 783 0 0 0 0 0
1393782842 0 5643 0 0 6601 1319 0 818 0 0 0 0 0 0 783 0 0 0 0 0
1393784040 0 5643 0 0 6601 1319 0 818 0 0 0 0 0 0 783 0 0 0 0 0
1393785547 0 5643 0 0 6601 1326 0 818 0 0 0 0 0 0 783 0 0 0 0 0
1393785660 0 5643 0 0 6601 1326 0 818 0 0 0 0 0 0 783 0 0 0 0 0
1393785743 0 5643 0 0 6601 1326 0 818 0 0 0 0 0 0 783 0 0 0 0 0
1393785922 0 5643 0 0 6601 1427 0 818 0 0 0 0 0 0 783 0 0 0 0 0
1393786282 0 5643 0 0 6601 1429 0 818 0 0 0 0 0 0 783 0 0 0 0 0
1393786300 0 5643 0 0 6601 1429 0 818 0 0 0 0 0 0 783 0 0 0 0 0
1393787689 0 5643 0 0 6601 1463 0 818 0 0 0 0 0 0 783 0 0 0 0 0
1393789509 0 5763 0 0 6601 1463 0 818 0 0 0 0 0 0 783 0 0 0 0 0
1393789649 0 5763 0 0 6601 1463 0 818 0 0 0 0 0 0 783 0 0 0 0 0
1393828660 0 5797 0 0 6601 1463 0 818 0 0 0 0 0 0 783 0 0 0 0 0
1394473445 0 5797 0 0 6606 1463 0 818 0 0 0 0 0 0 783 0 0 0 0 0
1394681981 0 5919 0 0 6606 1463 0 818 0 0 0 0 0 0 783 0 0 0 0 0
1394683840 0 6006 0 0 6606 1463 0 818 0 0 0 0 0 0 783 0 0 0 0 0
1394685777 0 6006 0 0 6606 1463 0 818 0 0 0 0 0 0 783 0 0 0 0 0
1394690483 0 6050 0 0 6606 1463 0 818 0 0 0 0 0 0 783 0 0 0 0 0
1394837570 0 6095 0 0 6606 1463 0 818 0 0 0 0 0 0 783 0 0 0 0 0
1394839619 0 6113 0 0 6606 1463 0 818 0 0 0 0 0 0 783 0 0 0 0 0
1394861534 0 6144 0 0 6606 1463 0 818 0 0 0 0 0 0 783 0 0 0 0 0
1394861780 0 6144 0 0 6606 1463 0 818 0 0 0 0 0 0 783 0 0 0 0 0
1394866490 0 6195 0 0 6606 1463 0 818 0 0 0 0 0 0 783 0 0 0 0 0
1394999284 0 6388 0 0 6606 1463 0 818 0 0 0 0 0 0 783 0 0 0 0 0
1395000875 0 6416 0 0 6606 1463 0 818 0 0 0 0 0 0 783 0 0 0 0 0
1395003780 0 6461 0 0 6606 1463 0 818 0 0 0 0 0 0 783 0 0 0 0 0
1395017370 0 6463 0 0 6606 1463 0 818 0 0 0 0 0 0 783 0 0 0 0 0
1395017552 0 6463 0 0 6606 1464 0 818 0 0 0 0 0 0 783 0 0 0 0 0
1395018108 0 6466 0 0 6606 1464 0 818 0 0 0 0 0 0 783 0 0 0 0 0
1395173756 0 6469 0 0 6606 1464 0 818 0 0 0 0 0 0 783 0 0 0 0 0
1395192190 0 6469 0 0 6606 1464 0 818 0 0 0 0 0 0 783 0 0 0 0 0
1395192249 0 6469 0 0 6606 1464 0 818 0 0 0 0 0 0 783 0 0 0 0 0
1395254297 0 6477 0 0 6606 1464 0 818 0 0 0 0 0 0 783 0 0 0 0 0
1395373076 0 6660 0 0 6606 1464 0 818 0 0 0 0 0 0 783 0 0 0 0 0
1395460682 0 6681 0 0 6606 1464 0 818 0 0 0 0 0 0 783 0 0 0 0 0
1395460786 0 6681 0 0 6606 1464 0 818 0 0 0 0 0 0 783 0 0 0 0 0
1395461776 0 6685 0 0 6606 1464 0 818 0 0 0 0 0 0 783 0 0 0 0 0
1395461980 0 6928 0 0 6606 1464 0 818 0 0 0 0 0 0 783 0 0 0 0 0
1395462312 0 6935 0 0 6606 1464 0 818 0 0 0 0 0 0 783 0 0 0 0 0
1395470115 0 6935 0 0 6606 1464 0 818 0 0 0 0 0 0 783 0 0 0 0 0
1395518377 0 6935 0 0 6634 1464 0 818 0 0 0 0 0 0 783 0 0 0 0 0
1395518772 0 6935 0 0 6634 1464 0 818 0 0 0 0 0 0 783 0 0 0 0 0
1395540504 0 7127 0 0 6634 1464 0 818 0 0 0 0 0 0 783 0 0 0 0 0
1395541316 0 7127 0 0 6634 1628 0 818 0 0 0 0 0 0 783 0 0 0 0 0
1395541782 0 7127 0 0 6634 1632 0 818 0 0 0 0 0 0 783 0 0 0 0 0
1395544914 0 7127 0 0 6634 1710 0 818 0 0 0 0 0 0 783 0 0 0 0 0
1395547406 0 7577 0 0 6634 1710 0 818 0 0 0 0 0 0 783 0 0 0 0 0
1395550087 0 7577 0 0 6684 1710 0 818 0 0 0 0 0 0 783 0 0 0 0 0
1395554242 0 7675 0 0 6684 1710 0 818 0 0 0 0 0 0 783 0 0 0 0 0
1395555370 0 7824 0 0 6684 1710 0 818 0 0 0 0 0 0 783 0 0 0 0 0
1395558069 0 7934 0 0 6684 1710 0 818 0 0 0 0 0 0 783 0 0 0 0 0
1395622696 0 7934 0 0 6684 1710 0 845 0 0 0 0 0 0 783 0 0 0 0 0
1395622704 0 7934 0 0 6684 1710 0 845 0 0 0 0 0 0 783 0 0 0 0 0
1395758348 0 7934 0 0 6684 1710 0 845 0 0 0 0 0 0 783 0 0 0 0 0
1395759683 0 7934 0 0 6692 1710 0 845 0 0 0 0 60 0 783 0 0 0 0 0
1395962628 0 7934 0 0 6776 1710 0 845 0 0 0 0 60 0 783 0 0 0 0 0
1395973082 0 8079 0 0 6784 1710 0 845 0 0 0 0 60 0 783 0 0 0 0 0
1395986960 0 8079 0 0 6784 1710 0 845 0 0 0 0 60 0 783 0 0 0 0 0
1395986970 0 8079 0 0 6784 1710 0 845 0 0 0 0 60 0 783 0 0 0 0 0
1396144912 0 8079 0 0 6794 1710 0 845 0 0 0 0 60 0 783 0 0 0 0 0
